STATE,COUNTY,STNAME,CTYNAME,POPESTIMATE2000,POPESTIMATE2001,POPESTIMATE2002,POPESTIMATE2003,POPESTIMATE2004,POPESTIMATE2005,POPESTIMATE2006,POPESTIMATE2007,POPESTIMATE2008,POPESTIMATE2009,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018,POPESTIMATE2019,_merge
18,79,Indiana,Jennings County,27691.0,27874.0,28031.0,27848.0,27987.0,28067.0,27975.0,28131.0,28045.0,28043.0,28481.0,28155.0,28145.0,28227.0,27916.0,27834.0,27648.0,27652.0,27679.0,27735.0,both
18,81,Indiana,Johnson County,115936.0,118745.0,121883.0,124013.0,126426.0,129336.0,133188.0,136657.0,139722.0,141501.0,140269.0,141734.0,143475.0,145410.0,147085.0,148962.0,151540.0,153820.0,156093.0,158167.0,both
18,83,Indiana,Knox County,39193.0,38846.0,38774.0,38429.0,38419.0,38176.0,37963.0,37854.0,37948.0,37907.0,38391.0,38473.0,37974.0,38055.0,37961.0,37760.0,37333.0,37044.0,36596.0,36594.0,both
18,85,Indiana,Kosciusko County,74222.0,74751.0,74739.0,74924.0,75105.0,75475.0,75801.0,76260.0,76444.0,76499.0,77340.0,77353.0,77603.0,77865.0,78371.0,78547.0,78732.0,79026.0,79416.0,79456.0,both
18,87,Indiana,LaGrange County,34947.0,35366.0,35522.0,35754.0,36060.0,36311.0,36636.0,36931.0,37203.0,37204.0,37159.0,37469.0,37662.0,38089.0,38435.0,38616.0,39113.0,39248.0,39375.0,39614.0,both
18,89,Indiana,Lake County,484536.0,484229.0,483991.0,484460.0,485994.0,487695.0,489333.0,491332.0,493443.0,494211.0,495947.0,494954.0,493390.0,491732.0,491027.0,487908.0,486092.0,484601.0,484440.0,485493.0,both
18,91,Indiana,LaPorte County,110158.0,110061.0,109441.0,108761.0,108590.0,109145.0,109179.0,110367.0,110754.0,111063.0,111459.0,111317.0,111304.0,111423.0,111735.0,110835.0,110222.0,109842.0,109981.0,109888.0,both
18,93,Indiana,Lawrence County,45925.0,45939.0,45964.0,46022.0,45893.0,45962.0,45843.0,45953.0,45856.0,45842.0,46102.0,46141.0,46116.0,45896.0,45651.0,45568.0,45578.0,45592.0,45630.0,45370.0,both
18,95,Indiana,Madison County,133275.0,132983.0,132443.0,131616.0,131185.0,130588.0,130902.0,130915.0,131253.0,131417.0,131619.0,131002.0,130197.0,130303.0,129736.0,129388.0,129329.0,129418.0,129573.0,129569.0,both
18,97,Indiana,Marion County,860972.0,865100.0,864857.0,865923.0,866945.0,868883.0,873347.0,878190.0,883107.0,890879.0,904591.0,911217.0,919786.0,929922.0,935935.0,939843.0,945685.0,950537.0,958700.0,964582.0,both
18,99,Indiana,Marshall County,45245.0,45509.0,45453.0,45791.0,46113.0,46317.0,46578.0,46540.0,46687.0,46903.0,47000.0,46938.0,46942.0,46910.0,46920.0,46733.0,46586.0,46433.0,46296.0,46258.0,both
18,101,Indiana,Martin County,10359.0,10279.0,10277.0,10203.0,10220.0,10145.0,10135.0,10096.0,10014.0,9946.0,10359.0,10336.0,10317.0,10233.0,10238.0,10216.0,10190.0,10181.0,10219.0,10255.0,both
18,103,Indiana,Miami County,36160.0,36336.0,36761.0,36829.0,36558.0,36759.0,36918.0,36646.0,36214.0,36001.0,36810.0,36649.0,36529.0,36167.0,36070.0,36004.0,36043.0,35864.0,35646.0,35516.0,both
18,105,Indiana,Monroe County,120760.0,120968.0,121318.0,122498.0,123698.0,124752.0,126644.0,127903.0,129239.0,130738.0,138566.0,140233.0,141484.0,142068.0,143403.0,144247.0,145757.0,146638.0,147230.0,148431.0,both
18,107,Indiana,Montgomery County,37603.0,37774.0,37745.0,37498.0,37595.0,37848.0,37735.0,37840.0,37857.0,37862.0,38098.0,38338.0,38177.0,38137.0,38150.0,38243.0,38238.0,38343.0,38274.0,38338.0,both
18,109,Indiana,Morgan County,66885.0,67177.0,67792.0,68448.0,68782.0,69236.0,69745.0,70056.0,70980.0,70876.0,69138.0,69233.0,69177.0,69344.0,69495.0,69559.0,69633.0,69793.0,70137.0,70489.0,both
18,111,Indiana,Newton County,14546.0,14325.0,14252.0,14287.0,14172.0,14208.0,13996.0,14009.0,13920.0,13736.0,14233.0,14086.0,14043.0,14028.0,14087.0,13971.0,13992.0,14027.0,13986.0,13984.0,both
18,113,Indiana,Noble County,46473.0,47007.0,46843.0,46896.0,47057.0,47399.0,47637.0,47695.0,47886.0,48028.0,47454.0,47294.0,47190.0,47240.0,47367.0,47515.0,47398.0,47329.0,47543.0,47744.0,both
18,115,Indiana,Ohio County,5636.0,5666.0,5739.0,5748.0,5805.0,5844.0,5884.0,5833.0,5886.0,5909.0,6086.0,6052.0,6055.0,5986.0,5957.0,5877.0,5885.0,5854.0,5879.0,5875.0,both
18,117,Indiana,Orange County,19320.0,19342.0,19371.0,19503.0,19469.0,19545.0,19431.0,19609.0,19535.0,19559.0,19814.0,19945.0,19747.0,19835.0,19771.0,19634.0,19473.0,19423.0,19548.0,19646.0,both
18,119,Indiana,Owen County,21872.0,22066.0,22267.0,22572.0,22514.0,22364.0,22331.0,22388.0,22375.0,22397.0,21566.0,21489.0,21368.0,21153.0,21019.0,20826.0,20898.0,20791.0,20862.0,20799.0,both
18,121,Indiana,Parke County,17217.0,17234.0,17273.0,17503.0,17375.0,17201.0,17129.0,17126.0,17117.0,16896.0,17275.0,17084.0,17118.0,17237.0,17236.0,16970.0,16938.0,16907.0,16978.0,16937.0,both
18,123,Indiana,Perry County,18880.0,18846.0,18798.0,18772.0,18897.0,18937.0,18810.0,18940.0,18862.0,18812.0,19409.0,19423.0,19371.0,19417.0,19334.0,19310.0,18978.0,18978.0,19077.0,19169.0,both
18,125,Indiana,Pike County,12815.0,12830.0,12840.0,12754.0,12764.0,12529.0,12597.0,12571.0,12523.0,12259.0,12720.0,12596.0,12618.0,12495.0,12490.0,12407.0,12391.0,12315.0,12388.0,12389.0,both
18,127,Indiana,Porter County,147164.0,148378.0,149950.0,151553.0,153447.0,155717.0,158242.0,160509.0,162300.0,163598.0,164487.0,165511.0,165702.0,166478.0,167166.0,167334.0,167475.0,168495.0,169488.0,170389.0,both
18,129,Indiana,Posey County,27064.0,26938.0,26918.0,26733.0,26668.0,26490.0,26355.0,26248.0,26125.0,26004.0,25861.0,25695.0,25616.0,25561.0,25603.0,25613.0,25639.0,25569.0,25554.0,25427.0,both
18,131,Indiana,Pulaski County,13739.0,13756.0,13731.0,13745.0,13770.0,13771.0,13792.0,13795.0,13724.0,13614.0,13323.0,13229.0,13009.0,12939.0,12916.0,12804.0,12618.0,12529.0,12492.0,12353.0,both
18,133,Indiana,Putnam County,36112.0,36178.0,36196.0,36650.0,36880.0,36994.0,36849.0,37146.0,37138.0,36837.0,37909.0,37867.0,37640.0,37494.0,37451.0,37382.0,37113.0,37363.0,37486.0,37576.0,both
18,135,Indiana,Randolph County,27375.0,27123.0,26882.0,26573.0,26333.0,26199.0,26041.0,25814.0,25821.0,25696.0,26178.0,26033.0,25857.0,25617.0,25331.0,25138.0,25112.0,24907.0,24806.0,24665.0,both
18,137,Indiana,Ripley County,26645.0,26985.0,27131.0,27164.0,27248.0,27282.0,27438.0,27318.0,27432.0,27421.0,28815.0,28645.0,28447.0,28296.0,28340.0,28372.0,28381.0,28428.0,28450.0,28324.0,both
18,139,Indiana,Rush County,18206.0,18124.0,17977.0,17984.0,17726.0,17647.0,17510.0,17525.0,17266.0,17175.0,17384.0,17285.0,17108.0,16996.0,16845.0,16708.0,16639.0,16643.0,16635.0,16581.0,both
18,141,Indiana,St. Joseph County,265859.0,265553.0,265179.0,264714.0,264551.0,264832.0,265527.0,266320.0,267707.0,267613.0,266797.0,266680.0,266492.0,267054.0,267848.0,268361.0,269862.0,270057.0,270972.0,271826.0,both
18,143,Indiana,Scott County,23034.0,23269.0,23257.0,23455.0,23395.0,23596.0,23637.0,23751.0,23624.0,23624.0,24171.0,23907.0,23723.0,23755.0,23636.0,23660.0,23687.0,23793.0,23784.0,23873.0,both
18,145,Indiana,Shelby County,43554.0,43826.0,43642.0,43403.0,43470.0,43423.0,43715.0,43956.0,44223.0,44503.0,44297.0,44280.0,44257.0,44333.0,44358.0,44341.0,44229.0,44367.0,44522.0,44729.0,both
18,147,Indiana,Spencer County,20414.0,20338.0,20182.0,20160.0,20120.0,20285.0,20250.0,20212.0,20048.0,20039.0,20915.0,20969.0,20783.0,20762.0,20762.0,20640.0,20491.0,20440.0,20385.0,20277.0,both
18,149,Indiana,Starke County,23523.0,23221.0,23369.0,23333.0,23311.0,23390.0,23361.0,23281.0,23430.0,23530.0,23345.0,23171.0,23160.0,23139.0,22956.0,22860.0,23019.0,22935.0,22951.0,22995.0,both
18,151,Indiana,Steuben County,33316.0,33476.0,33350.0,33552.0,33413.0,33543.0,33591.0,33496.0,33513.0,33579.0,34109.0,34068.0,34158.0,34371.0,34491.0,34469.0,34329.0,34384.0,34487.0,34594.0,both
18,153,Indiana,Sullivan County,21742.0,21722.0,21710.0,21675.0,21654.0,21512.0,21324.0,21313.0,21279.0,21153.0,21390.0,21218.0,21203.0,21138.0,20995.0,20874.0,20710.0,20700.0,20696.0,20669.0,both
18,155,Indiana,Switzerland County,9094.0,9349.0,9501.0,9414.0,9467.0,9667.0,9568.0,9602.0,9623.0,9675.0,10717.0,10632.0,10462.0,10598.0,10564.0,10614.0,10641.0,10686.0,10731.0,10751.0,both
18,157,Indiana,Tippecanoe County,149301.0,150643.0,151468.0,152553.0,153897.0,156397.0,160123.0,162867.0,165284.0,167964.0,173104.0,175861.0,179124.0,181953.0,184433.0,186723.0,190292.0,191199.0,193817.0,195732.0,both
18,159,Indiana,Tipton County,16559.0,16463.0,16458.0,16402.0,16379.0,16252.0,16144.0,16055.0,15933.0,15892.0,15878.0,15816.0,15659.0,15544.0,15405.0,15249.0,15163.0,15137.0,15112.0,15148.0,both
18,161,Indiana,Union County,7340.0,7269.0,7262.0,7136.0,7084.0,7116.0,7117.0,7104.0,7037.0,7040.0,7537.0,7496.0,7352.0,7307.0,7241.0,7185.0,7139.0,7159.0,7029.0,7054.0,both
18,163,Indiana,Vanderburgh County,171953.0,171976.0,172183.0,172850.0,173328.0,173521.0,174161.0,174819.0,174786.0,175434.0,179842.0,180468.0,181040.0,181580.0,181934.0,181504.0,181427.0,180954.0,181120.0,181451.0,both
18,165,Indiana,Vermillion County,16770.0,16608.0,16496.0,16396.0,16389.0,16440.0,16392.0,16337.0,16165.0,16172.0,16116.0,16072.0,15923.0,15852.0,15659.0,15593.0,15593.0,15503.0,15510.0,15498.0,both
18,167,Indiana,Vigo County,105738.0,105313.0,104829.0,104770.0,103918.0,104335.0,105445.0,105718.0,105703.0,105967.0,107888.0,108330.0,108523.0,108200.0,107920.0,107533.0,107790.0,107569.0,107367.0,107038.0,both
18,169,Indiana,Wabash County,34977.0,34626.0,34357.0,34109.0,33863.0,33476.0,33274.0,32929.0,32781.0,32558.0,32848.0,32567.0,32386.0,32269.0,32100.0,31860.0,31513.0,31380.0,31198.0,30996.0,both
18,171,Indiana,Warren County,8442.0,8559.0,8605.0,8588.0,8605.0,8619.0,8613.0,8548.0,8595.0,8491.0,8521.0,8470.0,8392.0,8369.0,8339.0,8270.0,8165.0,8204.0,8280.0,8265.0,both
18,173,Indiana,Warrick County,52517.0,52694.0,53150.0,54160.0,54815.0,55608.0,56211.0,57169.0,57814.0,58521.0,59839.0,60201.0,60347.0,60852.0,60956.0,61522.0,62005.0,62401.0,62474.0,62998.0,both
18,175,Indiana,Washington County,27262.0,27446.0,27582.0,27573.0,27630.0,27607.0,27817.0,27864.0,27883.0,27729.0,28292.0,28196.0,27913.0,27779.0,27886.0,27774.0,27728.0,27771.0,27932.0,28036.0,both
18,177,Indiana,Wayne County,71017.0,70527.0,70163.0,69910.0,69311.0,68843.0,68532.0,68100.0,67727.0,67552.0,68889.0,68636.0,68224.0,67785.0,67378.0,66972.0,66630.0,66179.0,66046.0,65884.0,both
18,179,Indiana,Wells County,27600.0,27602.0,27719.0,27754.0,27769.0,27750.0,27783.0,27771.0,27729.0,27566.0,27682.0,27738.0,27707.0,27715.0,27814.0,27851.0,27865.0,27958.0,28083.0,28296.0,both
18,181,Indiana,White County,25224.0,25197.0,24952.0,24621.0,24405.0,24153.0,23992.0,23793.0,23811.0,23452.0,24683.0,24592.0,24466.0,24401.0,24433.0,24274.0,24074.0,24163.0,24133.0,24102.0,both
18,183,Indiana,Whitley County,30722.0,31042.0,31272.0,31545.0,31716.0,31994.0,32353.0,32566.0,32748.0,32861.0,33353.0,33358.0,33335.0,33283.0,33444.0,33444.0,33475.0,33722.0,34047.0,33964.0,both
19,0,Iowa,Iowa,2928184.0,2929424.0,2929264.0,2932799.0,2941358.0,2949450.0,2964391.0,2978719.0,2993987.0,3007856.0,3050745.0,3066336.0,3076190.0,3092997.0,3109350.0,3120960.0,3131371.0,3141550.0,3148618.0,3155070.0,both
19,1,Iowa,Adair County,8208.0,8077.0,7964.0,7916.0,7847.0,7721.0,7677.0,7584.0,7445.0,7350.0,7679.0,7546.0,7468.0,7387.0,7368.0,7145.0,7005.0,7051.0,7074.0,7152.0,both
19,3,Iowa,Adams County,4475.0,4396.0,4350.0,4321.0,4256.0,4159.0,4141.0,4099.0,4032.0,3930.0,4023.0,3994.0,3910.0,3891.0,3877.0,3754.0,3692.0,3657.0,3644.0,3602.0,both
19,5,Iowa,Allamakee County,14671.0,14343.0,14309.0,14371.0,14371.0,14419.0,14442.0,14421.0,14416.0,14407.0,14378.0,14222.0,14149.0,14071.0,14062.0,13874.0,13851.0,13803.0,13852.0,13687.0,both
19,7,Iowa,Appanoose County,13701.0,13558.0,13377.0,13452.0,13355.0,13315.0,13158.0,12926.0,12780.0,12698.0,12856.0,12848.0,12707.0,12654.0,12671.0,12577.0,12505.0,12353.0,12401.0,12426.0,both
19,9,Iowa,Audubon County,6807.0,6657.0,6549.0,6438.0,6378.0,6251.0,6179.0,6132.0,6105.0,6032.0,6098.0,6004.0,5865.0,5863.0,5771.0,5711.0,5626.0,5550.0,5471.0,5496.0,both
19,11,Iowa,Benton County,25338.0,25619.0,25991.0,26176.0,26493.0,26643.0,26571.0,26551.0,26642.0,26734.0,26046.0,26078.0,25830.0,25699.0,25623.0,25608.0,25644.0,25656.0,25625.0,25645.0,both
19,13,Iowa,Black Hawk County,128024.0,127656.0,126628.0,126026.0,126077.0,126235.0,126556.0,126737.0,128040.0,129276.0,131162.0,131584.0,131878.0,132933.0,133390.0,133701.0,133077.0,132238.0,131723.0,131228.0,both
19,15,Iowa,Boone County,26247.0,26210.0,26032.0,26123.0,26224.0,26311.0,26246.0,26297.0,26186.0,26072.0,26271.0,26288.0,26136.0,26284.0,26290.0,26443.0,26416.0,26443.0,26312.0,26234.0,both
19,17,Iowa,Bremer County,23282.0,23401.0,23202.0,23273.0,23369.0,23394.0,23531.0,23633.0,23509.0,23460.0,24295.0,24381.0,24496.0,24579.0,24670.0,24746.0,24747.0,24823.0,24941.0,25062.0,both
19,19,Iowa,Buchanan County,21079.0,20945.0,20761.0,20778.0,20852.0,20760.0,20875.0,20975.0,21033.0,20910.0,20974.0,20911.0,20994.0,21026.0,21131.0,21105.0,21007.0,21126.0,21178.0,21175.0,both
19,21,Iowa,Buena Vista County,20352.0,20194.0,20142.0,19990.0,19800.0,19713.0,19604.0,19455.0,19491.0,19601.0,20356.0,20311.0,20561.0,20649.0,20606.0,20374.0,20325.0,20144.0,19826.0,19620.0,both
19,23,Iowa,Butler County,15290.0,15005.0,14826.0,14782.0,14782.0,14712.0,14632.0,14626.0,14595.0,14341.0,14916.0,14966.0,14971.0,14975.0,14959.0,14881.0,14702.0,14592.0,14525.0,14439.0,both
19,25,Iowa,Calhoun County,11089.0,10946.0,10719.0,10522.0,10388.0,10247.0,10101.0,9951.0,9851.0,9671.0,10160.0,10064.0,9913.0,9898.0,9845.0,9801.0,9811.0,9729.0,9711.0,9668.0,both
19,27,Iowa,Carroll County,21377.0,21214.0,21138.0,20984.0,20888.0,20911.0,20766.0,20788.0,20679.0,20674.0,20824.0,20860.0,20654.0,20541.0,20499.0,20423.0,20388.0,20274.0,20153.0,20165.0,both
19,29,Iowa,Cass County,14672.0,14476.0,14214.0,14228.0,14078.0,13918.0,13912.0,13870.0,13812.0,13758.0,13928.0,13765.0,13700.0,13572.0,13395.0,13351.0,13176.0,13144.0,12948.0,12836.0,both
19,31,Iowa,Cedar County,18200.0,18074.0,18049.0,18058.0,18030.0,17933.0,18000.0,17950.0,18047.0,18006.0,18450.0,18358.0,18296.0,18226.0,18276.0,18254.0,18348.0,18490.0,18564.0,18627.0,both
19,33,Iowa,Cerro Gordo County,46349.0,45744.0,45263.0,45142.0,44654.0,44321.0,44048.0,43915.0,43740.0,43609.0,44097.0,43971.0,43699.0,43528.0,43206.0,42983.0,43096.0,42999.0,42642.0,42450.0,both
19,35,Iowa,Cherokee County,13003.0,12835.0,12530.0,12347.0,12210.0,12021.0,11791.0,11684.0,11501.0,11409.0,12110.0,12024.0,11951.0,11874.0,11801.0,11483.0,11394.0,11307.0,11295.0,11235.0,both
19,37,Iowa,Chickasaw County,13063.0,13047.0,12763.0,12550.0,12436.0,12268.0,12268.0,12174.0,12071.0,12017.0,12410.0,12405.0,12287.0,12274.0,12252.0,12151.0,12094.0,12002.0,11952.0,11933.0,both
19,39,Iowa,Clarke County,9187.0,9180.0,9168.0,9211.0,9221.0,9076.0,9074.0,9017.0,9085.0,9086.0,9320.0,9317.0,9341.0,9245.0,9196.0,9219.0,9288.0,9396.0,9502.0,9395.0,both
19,41,Iowa,Clay County,17372.0,17255.0,17071.0,16957.0,16916.0,16784.0,16732.0,16629.0,16617.0,16617.0,16634.0,16597.0,16539.0,16438.0,16484.0,16498.0,16295.0,16141.0,16106.0,16016.0,both
19,43,Iowa,Clayton County,18607.0,18451.0,18211.0,18107.0,18026.0,17853.0,17779.0,17686.0,17555.0,17463.0,18080.0,18017.0,17946.0,17793.0,17768.0,17726.0,17661.0,17648.0,17540.0,17549.0,both
19,45,Iowa,Clinton County,50045.0,49845.0,49614.0,49487.0,49380.0,49299.0,49264.0,49084.0,49062.0,48934.0,49096.0,49102.0,48701.0,48281.0,47895.0,47558.0,47248.0,46874.0,46437.0,46429.0,both
19,47,Iowa,Crawford County,16927.0,16890.0,16847.0,16752.0,16675.0,16591.0,16486.0,16503.0,16399.0,16416.0,17170.0,17217.0,17299.0,17360.0,17168.0,17082.0,17103.0,17076.0,17089.0,16820.0,both
19,49,Iowa,Dallas County,41070.0,42720.0,44324.0,46308.0,49388.0,51779.0,54592.0,57278.0,59977.0,61950.0,66750.0,69696.0,72235.0,74949.0,77739.0,80631.0,84248.0,87208.0,89953.0,93453.0,both
19,51,Iowa,Davis County,8542.0,8571.0,8565.0,8494.0,8555.0,8507.0,8530.0,8575.0,8573.0,8562.0,8776.0,8771.0,8707.0,8769.0,8756.0,8777.0,8884.0,8969.0,8972.0,9000.0,both
19,53,Iowa,Decatur County,8659.0,8652.0,8543.0,8469.0,8454.0,8460.0,8372.0,8342.0,8201.0,8231.0,8418.0,8249.0,8239.0,8216.0,8209.0,8137.0,8053.0,7947.0,7890.0,7870.0,both
19,55,Iowa,Delaware County,18388.0,18212.0,18123.0,17977.0,17797.0,17619.0,17560.0,17506.0,17335.0,17205.0,17764.0,17632.0,17567.0,17473.0,17395.0,17393.0,17288.0,17143.0,17081.0,17011.0,both
19,57,Iowa,Des Moines County,42284.0,41917.0,41307.0,41152.0,40742.0,40553.0,40453.0,40634.0,40803.0,41058.0,40241.0,40066.0,40229.0,40395.0,40096.0,39874.0,39613.0,39326.0,39149.0,38967.0,both
19,59,Iowa,Dickinson County,16461.0,16473.0,16343.0,16318.0,16478.0,16608.0,16621.0,16586.0,16644.0,16623.0,16670.0,16859.0,16925.0,16878.0,16840.0,17004.0,17109.0,17141.0,17121.0,17258.0,both
19,61,Iowa,Dubuque County,89232.0,88998.0,89218.0,90116.0,90618.0,90926.0,91390.0,92254.0,92589.0,93072.0,93929.0,94593.0,95159.0,95945.0,96481.0,96850.0,96763.0,97066.0,96922.0,97311.0,both
19,63,Iowa,Emmet County,10992.0,10873.0,10795.0,10684.0,10508.0,10468.0,10371.0,10341.0,10364.0,10241.0,10276.0,10089.0,9944.0,9880.0,9821.0,9702.0,9581.0,9422.0,9277.0,9208.0,both
19,65,Iowa,Fayette County,21992.0,21674.0,21424.0,21299.0,21024.0,20939.0,20701.0,20379.0,20238.0,20164.0,20860.0,20976.0,20774.0,20519.0,20290.0,20142.0,19858.0,19687.0,19679.0,19650.0,both
19,67,Iowa,Floyd County,16854.0,16618.0,16589.0,16511.0,16417.0,16309.0,16335.0,16224.0,16031.0,15910.0,16309.0,16095.0,16087.0,16023.0,15999.0,15910.0,15857.0,15767.0,15752.0,15642.0,both
19,69,Iowa,Franklin County,10682.0,10599.0,10636.0,10588.0,10641.0,10664.0,10574.0,10623.0,10567.0,10540.0,10706.0,10693.0,10509.0,10507.0,10433.0,10319.0,10177.0,10160.0,10085.0,10070.0,both
19,71,Iowa,Fremont County,7996.0,7866.0,7766.0,7704.0,7604.0,7553.0,7549.0,7569.0,7422.0,7345.0,7434.0,7371.0,7141.0,7069.0,7030.0,6912.0,6947.0,6930.0,6981.0,6960.0,both
19,73,Iowa,Greene County,10338.0,10142.0,10092.0,10000.0,9928.0,9778.0,9568.0,9497.0,9349.0,9251.0,9362.0,9332.0,9181.0,9159.0,9124.0,8944.0,9001.0,8954.0,8965.0,8888.0,both
19,75,Iowa,Grundy County,12362.0,12285.0,12303.0,12241.0,12245.0,12232.0,12227.0,12085.0,12110.0,12177.0,12463.0,12478.0,12437.0,12341.0,12390.0,12405.0,12286.0,12298.0,12272.0,12232.0,both
19,77,Iowa,Guthrie County,11341.0,11220.0,11214.0,11310.0,11350.0,11201.0,11093.0,11051.0,10984.0,10833.0,10937.0,10859.0,10762.0,10671.0,10686.0,10649.0,10642.0,10645.0,10720.0,10689.0,both
19,79,Iowa,Hamilton County,16413.0,16163.0,16204.0,16151.0,16007.0,15914.0,15734.0,15538.0,15352.0,15238.0,15633.0,15467.0,15321.0,15343.0,15217.0,15218.0,15075.0,15032.0,14886.0,14773.0,both
19,81,Iowa,Hancock County,12096.0,11903.0,11760.0,11771.0,11670.0,11626.0,11482.0,11310.0,11229.0,11046.0,11297.0,11292.0,11175.0,11131.0,11040.0,11028.0,10887.0,10756.0,10710.0,10630.0,both
19,83,Iowa,Hardin County,18816.0,18648.0,18419.0,18213.0,18002.0,17768.0,17637.0,17505.0,17377.0,17144.0,17543.0,17375.0,17359.0,17388.0,17332.0,17253.0,17196.0,17073.0,16937.0,16846.0,both
19,85,Iowa,Harrison County,15691.0,15638.0,15497.0,15544.0,15542.0,15520.0,15542.0,15416.0,15245.0,15328.0,14909.0,14764.0,14475.0,14357.0,14265.0,14139.0,14046.0,14107.0,14105.0,14049.0,both
19,87,Iowa,Henry County,20292.0,20336.0,19967.0,20105.0,20073.0,20166.0,20095.0,20134.0,20067.0,19929.0,20106.0,20243.0,19992.0,20021.0,19834.0,19843.0,19833.0,20044.0,20033.0,19954.0,both
19,89,Iowa,Howard County,9916.0,9869.0,9794.0,9713.0,9679.0,9620.0,9510.0,9465.0,9436.0,9410.0,9568.0,9546.0,9548.0,9439.0,9353.0,9313.0,9257.0,9229.0,9172.0,9158.0,both
19,91,Iowa,Humboldt County,10367.0,10280.0,10073.0,10014.0,9935.0,9801.0,9762.0,9626.0,9565.0,9473.0,9792.0,9782.0,9723.0,9677.0,9636.0,9556.0,9530.0,9569.0,9559.0,9558.0,both
19,93,Iowa,Ida County,7799.0,7662.0,7550.0,7445.0,7295.0,7169.0,7021.0,6980.0,6922.0,6762.0,7066.0,7046.0,7044.0,7074.0,6971.0,6968.0,6961.0,6869.0,6846.0,6860.0,both
19,95,Iowa,Iowa County,15708.0,15780.0,15756.0,15827.0,15801.0,15911.0,15932.0,15794.0,15750.0,15811.0,16335.0,16323.0,16180.0,16281.0,16317.0,16282.0,16192.0,16133.0,16155.0,16184.0,both
19,97,Iowa,Jackson County,20302.0,20252.0,20116.0,20098.0,20078.0,20035.0,19988.0,19906.0,19804.0,19728.0,19830.0,19734.0,19685.0,19517.0,19431.0,19366.0,19393.0,19382.0,19427.0,19439.0,both
19,99,Iowa,Jasper County,37215.0,37266.0,37366.0,37400.0,37256.0,37011.0,36735.0,36567.0,36460.0,36257.0,36812.0,36622.0,36574.0,36728.0,36886.0,36750.0,36736.0,36995.0,37189.0,37185.0,both
19,101,Iowa,Jefferson County,16154.0,16035.0,15806.0,15721.0,15684.0,15553.0,15491.0,15532.0,15431.0,15472.0,16837.0,17096.0,17278.0,17629.0,17793.0,17906.0,18063.0,18219.0,18256.0,18295.0,both
19,103,Iowa,Johnson County,111481.0,113878.0,115560.0,117459.0,119747.0,121191.0,123171.0,125536.0,128145.0,131005.0,131337.0,134086.0,137103.0,140151.0,142730.0,144943.0,146928.0,149325.0,150549.0,151140.0,both
19,105,Iowa,Jones County,20208.0,20158.0,20150.0,20212.0,20365.0,20303.0,20324.0,20403.0,20430.0,20364.0,20689.0,20743.0,20601.0,20519.0,20548.0,20433.0,20392.0,20618.0,20673.0,20681.0,both
19,107,Iowa,Keokuk County,11417.0,11372.0,11341.0,11194.0,11073.0,10893.0,10727.0,10724.0,10655.0,10562.0,10508.0,10398.0,10427.0,10337.0,10283.0,10171.0,10170.0,10141.0,10213.0,10246.0,both
19,109,Iowa,Kossuth County,17125.0,16780.0,16499.0,16294.0,16156.0,15956.0,15664.0,15456.0,15245.0,15154.0,15525.0,15400.0,15413.0,15332.0,15229.0,15158.0,15104.0,14939.0,14878.0,14813.0,both
19,111,Iowa,Lee County,37920.0,37386.0,36858.0,36472.0,36385.0,36109.0,35997.0,35823.0,35484.0,35447.0,35849.0,35569.0,35541.0,35236.0,35059.0,34894.0,34458.0,34216.0,33909.0,33657.0,both
19,113,Iowa,Linn County,192307.0,194323.0,195918.0,196706.0,198108.0,200114.0,202314.0,205283.0,207839.0,209226.0,211705.0,214207.0,215485.0,216488.0,218129.0,220271.0,222188.0,224379.0,225763.0,226706.0,both
19,115,Iowa,Louisa County,12170.0,12172.0,12195.0,12175.0,12048.0,11775.0,11802.0,11768.0,11694.0,11245.0,11382.0,11381.0,11360.0,11348.0,11250.0,11285.0,11221.0,11195.0,11153.0,11035.0,both
19,117,Iowa,Lucas County,9405.0,9443.0,9438.0,9473.0,9619.0,9588.0,9489.0,9457.0,9337.0,9179.0,8898.0,8880.0,8778.0,8697.0,8636.0,8610.0,8555.0,8533.0,8617.0,8600.0,both
19,119,Iowa,Lyon County,11741.0,11634.0,11581.0,11559.0,11512.0,11449.0,11332.0,11228.0,11189.0,11172.0,11567.0,11692.0,11757.0,11695.0,11703.0,11747.0,11780.0,11785.0,11815.0,11755.0,both
19,121,Iowa,Madison County,14058.0,14148.0,14315.0,14454.0,14689.0,14864.0,15196.0,15343.0,15454.0,15409.0,15739.0,15740.0,15641.0,15483.0,15616.0,15720.0,15796.0,16000.0,16206.0,16338.0,both
